Class,FileName,VertexCount,FaceCount,EdgeCount
Knife,D01120.obj,2604,5224,0
Knife,D01132.obj,2297,4592,0
Knife,D01150.obj,2262,4518,0
Knife,D01160.obj,2710,5485,0
Knife,D01168.obj,2163,4334,0
Knife,D01174.obj,2650,5282,0
Knife,D01175.obj,3021,6034,0
Knife,D01187.obj,2074,3873,0
Knife,D01189.obj,2932,6000,0
Knife,m722.obj,3491,6848,0
Knife,m723.obj,5076,10136,0
Knife,m724.obj,3813,7618,0
Knife,m725.obj,4006,8004,0
Knife,m726.obj,2512,4995,0
Knife,m727.obj,3239,6462,0
Knife,m728.obj,2988,5839,0
MilitaryVehicle,D00017.obj,27708,49146,0
MilitaryVehicle,D00051.obj,2712,5116,0
MilitaryVehicle,D00100.obj,3204,5588,0
MilitaryVehicle,D00173.obj,17299,24950,0
MilitaryVehicle,D00272.obj,15903,30266,0
MilitaryVehicle,D00334.obj,5859,9964,0
MilitaryVehicle,D00458.obj,17962,34011,0
MilitaryVehicle,D00529.obj,38226,74093,0
MilitaryVehicle,D00577.obj,25354,42389,0
MilitaryVehicle,D00611.obj,2625,4483,0
MilitaryVehicle,D00723.obj,16244,25582,0
MilitaryVehicle,D00761.obj,7768,15408,0
MilitaryVehicle,D00778.obj,4449,7133,0
MilitaryVehicle,D00799.obj,2079,4062,0
MilitaryVehicle,D00801.obj,34333,69397,0
MilitaryVehicle,D00918.obj,13914,25812,0
MilitaryVehicle,D00932.obj,10039,17224,0
MilitaryVehicle,D00933.obj,13556,16891,0
MilitaryVehicle,D00952.obj,9744,19260,0
MilitaryVehicle,D00971.obj,7166,11866,0
Monitor,D00007.obj,2046,4078,0
Monitor,D00141.obj,3710,7278,0
Monitor,D00229.obj,2767,4986,0
Monitor,D00336.obj,9485,15561,0
Monitor,D00339.obj,2706,5300,0
Monitor,D00364.obj,14887,30258,0
Monitor,D00387.obj,18962,37916,0
Monitor,D00391.obj,3515,6838,0
Monitor,D00412.obj,2930,4890,0
Monitor,D00444.obj,9961,19638,0
Monitor,D00469.obj,3338,6660,0
Monitor,D00548.obj,3052,5878,0
Monitor,D00659.obj,4786,9456,0
Monitor,D00852.obj,6196,11989,0
Monitor,D00863.obj,21122,39768,0
Monitor,D00915.obj,4788,9587,0
Monitor,D00919.obj,4152,8152,0
Monitor,D00920.obj,3153,6231,0
Monitor,D00978.obj,16462,33161,0
Monitor,D01000.obj,17106,33766,0
Monoplane,D00011.obj,3159,6018,0
Monoplane,D00019.obj,2085,4058,0
Monoplane,D00043.obj,3949,7653,0
Monoplane,D00098.obj,4675,9005,0
Monoplane,D00167.obj,3416,6639,0
Monoplane,D00169.obj,2149,4146,0
Monoplane,D00262.obj,2933,5430,0
Monoplane,D00301.obj,2292,4120,0
Monoplane,D00304.obj,3027,5721,0
Monoplane,D00319.obj,2583,5198,0
Monoplane,D00402.obj,2737,5228,0
Monoplane,D00482.obj,3070,5503,0
Monoplane,D00617.obj,7418,14832,0
Monoplane,D00688.obj,5849,10232,0
Monoplane,D00798.obj,2337,4152,0
Monoplane,D00840.obj,2512,4872,0
Monoplane,D00864.obj,4074,7808,0
Monoplane,D00925.obj,4372,8607,0
Monoplane,D00963.obj,2733,5130,0
Monoplane,D00995.obj,2370,4441,0
Motorcycle,D00021.obj,9543,18238,0
Motorcycle,D00039.obj,18315,36384,0
Motorcycle,D00054.obj,4680,9454,0
Motorcycle,D00224.obj,3920,7453,0
Motorcycle,D00269.obj,3061,5544,0
Motorcycle,D00288.obj,6529,12510,0
Motorcycle,D00342.obj,32572,64374,0
Motorcycle,D00345.obj,18397,33774,0
Motorcycle,D00395.obj,7004,12503,0
Motorcycle,D00396.obj,3397,6096,0
Motorcycle,D00476.obj,25632,45963,0
Motorcycle,D00521.obj,16542,32576,0
Motorcycle,D00544.obj,12097,22065,0
Motorcycle,D00594.obj,12160,22067,0
Motorcycle,D00703.obj,46403,90616,0
Motorcycle,D00768.obj,9168,18420,0
Motorcycle,D00858.obj,14389,28454,0
Motorcycle,D00880.obj,5713,11152,0
Motorcycle,D00886.obj,15288,29064,0
Motorcycle,D00945.obj,2747,4590,0
Motorcycle,m1479.obj,12097,22065,0
Motorcycle,m1480.obj,9543,18238,0
Motorcycle,m1481.obj,6224,12263,0
Motorcycle,m1482.obj,15288,29064,0
Motorcycle,m1483.obj,46403,90616,0
Motorcycle,m1484.obj,4780,9194,0
Mug,D00172.obj,5647,11294,0
Mug,D00202.obj,37360,74720,0
Mug,D00227.obj,19522,38444,0
Mug,D00321.obj,2120,4232,0
Mug,D00341.obj,7452,14904,0
Mug,D00372.obj,2319,4546,0
Mug,D00427.obj,5476,10944,0
Mug,D00684.obj,5597,11194,0
Mug,D00685.obj,5703,11040,0
Mug,D00705.obj,3792,7584,0
Mug,D00728.obj,9271,18513,0
Mug,D00745.obj,3238,6460,0
Mug,D00747.obj,15266,30524,0
Mug,D00760.obj,3265,6520,0
Mug,D00770.obj,3300,6592,0
Mug,D00825.obj,2684,5328,0
Mug,D00833.obj,2021,3960,0
Mug,D00908.obj,2709,5234,0
Mug,D00913.obj,6672,13344,0
Mug,D00923.obj,2423,4838,0
Mug,m503.obj,2977,5822,0
Mug,m504.obj,5630,11260,0
Mug,m506.obj,8692,17461,0
Mug,m507.obj,3330,6592,0
Mug,m508.obj,2942,5876,0
Mug,m509.obj,5874,11720,0
MultiSeat,D00036.obj,4461,8898,0
MultiSeat,D00046.obj,3238,6450,0
MultiSeat,D00053.obj,2878,5666,0
MultiSeat,D00145.obj,4994,9960,0
MultiSeat,D00146.obj,21992,43920,0
MultiSeat,D00237.obj,3280,6520,0
MultiSeat,D00245.obj,3672,7296,0
MultiSeat,D00263.obj,40607,80270,0
MultiSeat,D00273.obj,27775,55260,0
MultiSeat,D00285.obj,3770,7440,0
MultiSeat,D00289.obj,12462,24874,0
MultiSeat,D00329.obj,2282,4548,0
MultiSeat,D00586.obj,3922,7796,0
MultiSeat,D00588.obj,2863,5292,0
MultiSeat,D00607.obj,3156,6272,0
MultiSeat,D00637.obj,7425,15019,0
MultiSeat,D00648.obj,15181,30300,0
MultiSeat,D00652.obj,4607,9182,0
MultiSeat,D00749.obj,21862,42569,0
MultiSeat,D00985.obj,10614,21196,0
MultiSeat,m774.obj,4502,8924,0
MultiSeat,m775.obj,3650,7191,0
MultiSeat,m776.obj,4021,8254,0
MultiSeat,m777.obj,2880,5532,0
MultiSeat,m778.obj,2521,5054,0
MultiSeat,m779.obj,2696,5340,0
MultiSeat,m780.obj,2751,5206,0
MultiSeat,m781.obj,2984,5580,0
MultiSeat,m782.obj,4746,9040,0
MultiSeat,m783.obj,4733,9502,0
MultiSeat,m784.obj,3152,6292,0
MultiSeat,m829.obj,6296,12544,0
MultiSeat,m830.obj,4015,7974,0
MultiSeat,m831.obj,3746,7469,0
MultiSeat,m832.obj,2769,5145,0
MultiSeat,m833.obj,3414,6426,0
MultiSeat,m834.obj,3723,7342,0
MultiSeat,m835.obj,2565,4752,0
MultiSeat,m836.obj,5376,10470,0
MultiSeat,m837.obj,15963,31050,0
MultiSeat,m838.obj,2162,4292,0
MultiSeat,m839.obj,2601,5186,0
MultiSeat,m840.obj,3358,6508,0
MultiSeat,m841.obj,5447,10890,0
MultiSeat,m843.obj,8085,15128,0
Musical_Instrument,m625.obj,3655,7019,0
Musical_Instrument,m626.obj,4489,8660,0
Musical_Instrument,m627.obj,7440,13529,0
Musical_Instrument,m628.obj,10222,20002,0
Musical_Instrument,m629.obj,8225,16090,0
Musical_Instrument,m630.obj,4694,9011,0
Musical_Instrument,m631.obj,45466,90247,0
Musical_Instrument,m632.obj,2214,4291,0
Musical_Instrument,m633.obj,4167,10492,0
Musical_Instrument,m634.obj,2320,4029,0
Musical_Instrument,m635.obj,13689,25330,0
Musical_Instrument,m637.obj,8636,16931,0
Musical_Instrument,m638.obj,3884,7584,0
Musical_Instrument,m639.obj,23186,45673,0
Musical_Instrument,m640.obj,3712,7346,0
Musical_Instrument,m641.obj,3614,7071,0
Musical_Instrument,m643.obj,2530,4761,0
Musical_Instrument,m644.obj,20110,39566,0
Musical_Instrument,m645.obj,2024,2860,0
Musical_Instrument,m646.obj,5742,11206,0
Musical_Instrument,m647.obj,3645,6480,0
NonWheelChair,D00037.obj,2702,5336,0
NonWheelChair,D00101.obj,10098,20160,0
NonWheelChair,D00170.obj,2148,4126,0
NonWheelChair,D00185.obj,3810,7514,0
NonWheelChair,D00240.obj,3606,7184,0
NonWheelChair,D00306.obj,4264,8440,0
NonWheelChair,D00357.obj,10120,20200,0
NonWheelChair,D00419.obj,16724,33404,0
NonWheelChair,D00443.obj,10328,20392,0
NonWheelChair,D00445.obj,2839,5598,0
NonWheelChair,D00480.obj,5063,10066,0
NonWheelChair,D00481.obj,3636,7236,0
NonWheelChair,D00512.obj,5306,10422,0
NonWheelChair,D00694.obj,2203,4358,0
NonWheelChair,D00707.obj,3844,7552,0
NonWheelChair,D00741.obj,3183,6144,0
NonWheelChair,D00853.obj,3512,7012,0
NonWheelChair,D00914.obj,5693,11240,0
NonWheelChair,D00928.obj,2006,3976,0
NonWheelChair,D00936.obj,3120,6196,0
NonWheelChair,m785.obj,2462,4792,0
NonWheelChair,m786.obj,3726,7416,0
NonWheelChair,m787.obj,2787,5466,0
NonWheelChair,m788.obj,2276,4524,0
NonWheelChair,m789.obj,2446,4808,0
NonWheelChair,m790.obj,2912,5694,0
NonWheelChair,m791.obj,2288,4508,0
NonWheelChair,m793.obj,2726,4992,0
NonWheelChair,m794.obj,2124,4011,0
NonWheelChair,m795.obj,3018,5984,0
NonWheelChair,m796.obj,12172,24253,0
NonWheelChair,m797.obj,2151,4213,0
NonWheelChair,m798.obj,2442,4480,0
NonWheelChair,m799.obj,3421,6738,0
NonWheelChair,m800.obj,4081,8016,0
NonWheelChair,m801.obj,8188,16268,0
NonWheelChair,m804.obj,3012,5844,0
NonWheelChair,m805.obj,4623,9334,0
NonWheelChair,m806.obj,4281,8522,0
NonWheelChair,m807.obj,4516,9008,0
NonWheelChair,m808.obj,2512,4634,0
NonWheelChair,m809.obj,2947,5834,0
NonWheelChair,m810.obj,3189,6322,0
NonWheelChair,m811.obj,4091,8016,0
NonWheelChair,m812.obj,3965,7824,0
NonWheelChair,m813.obj,3877,7666,0
NonWheelChair,m814.obj,5846,11390,0
NonWheelChair,m815.obj,5527,10864,0
NonWheelChair,m816.obj,5396,10620,0
NonWheelChair,m817.obj,2720,5392,0
NonWheelChair,m818.obj,3043,6082,0
NonWheelChair,m819.obj,3087,5618,0
NonWheelChair,m820.obj,3417,6546,0
NonWheelChair,m821.obj,2178,4455,0
NonWheelChair,m822.obj,2202,4376,0
NonWheelChair,m823.obj,3320,6572,0
NonWheelChair,m824.obj,2322,4474,0
NonWheelChair,m826.obj,3528,7000,0
NonWheelChair,m827.obj,5351,10658,0
NonWheelChair,m828.obj,4455,8862,0
PianoBoard,D00008.obj,2075,12900,0
PianoBoard,D00065.obj,2694,5044,0
PianoBoard,D00075.obj,2334,4636,0
PianoBoard,D00104.obj,2697,5415,0
PianoBoard,D00122.obj,3126,6015,0
PianoBoard,D00181.obj,9628,47613,0
PianoBoard,D00212.obj,3238,33984,0
PianoBoard,D00235.obj,4351,8988,0
PianoBoard,D00253.obj,3708,7442,0
PianoBoard,D00332.obj,2291,4026,0
PianoBoard,D00381.obj,2247,5276,0
PianoBoard,D00441.obj,2167,4373,0
PianoBoard,D00460.obj,3112,6245,0
PianoBoard,D00623.obj,5694,32637,0
PianoBoard,D00718.obj,3894,7132,0
PianoBoard,D00721.obj,2007,3977,0
PianoBoard,D00755.obj,8133,49260,0
PianoBoard,D00885.obj,6603,38235,0
PianoBoard,D00962.obj,2076,4198,0
PianoBoard,D00966.obj,2751,4444,0
PlantIndoors,D00049.obj,19105,26032,0
PlantIndoors,D00073.obj,11431,16584,0
PlantIndoors,D00080.obj,64126,34887,0
PlantIndoors,D00087.obj,3855,5054,0
PlantIndoors,D00128.obj,16595,21558,0
PlantIndoors,D00159.obj,22431,32744,0
PlantIndoors,D00238.obj,18348,30014,0
PlantIndoors,D00280.obj,7888,10850,0
PlantIndoors,D00370.obj,7930,8864,0
PlantIndoors,D00379.obj,8453,10544,0
PlantIndoors,D00466.obj,2659,3236,0
PlantIndoors,D00491.obj,20165,30052,0
PlantIndoors,D00595.obj,16404,20144,0
PlantIndoors,D00609.obj,6696,10794,0
PlantIndoors,D00622.obj,13324,20030,0
PlantIndoors,D00624.obj,11668,15098,0
PlantIndoors,D00657.obj,5671,7624,0
PlantIndoors,D00667.obj,3829,6068,0
PlantIndoors,D00800.obj,13242,17357,0
PlantIndoors,D00968.obj,7641,11540,0
PlantIndoors,m1000.obj,19105,26032,0
PlantIndoors,m1001.obj,11431,16584,0
PlantIndoors,m1002.obj,8260,10184,0
PlantIndoors,m1003.obj,8453,10544,0
PlantIndoors,m1004.obj,13240,17357,0
PlantIndoors,m1005.obj,17830,19610,0
PlantIndoors,m1006.obj,16333,25760,0
PlantIndoors,m1007.obj,7930,8864,0
PlantIndoors,m1008.obj,5383,7952,0
PlantIndoors,m1009.obj,5331,6746,0
PlantIndoors,m1010.obj,6257,7196,0
PlantIndoors,m1011.obj,7529,10680,0
PlantIndoors,m1012.obj,2950,4292,0
PlantIndoors,m1013.obj,6365,7424,0
PlantIndoors,m1014.obj,16402,20144,0
PlantIndoors,m1015.obj,4081,7184,0
PlantIndoors,m1016.obj,5305,7909,0
PlantIndoors,m1017.obj,13287,19973,0
PlantIndoors,m1018.obj,11666,15091,0
PlantIndoors,m1020.obj,18345,30014,0
PlantIndoors,m1021.obj,7639,11540,0
PlantIndoors,m1022.obj,7882,10842,0
PlantIndoors,m1023.obj,2658,3236,0
PlantIndoors,m1025.obj,6696,10794,0
PlantIndoors,m1026.obj,3860,6140,0
PlantIndoors,m1027.obj,3855,5054,0
PlantIndoors,m1029.obj,2943,5802,0
PlantIndoors,m1030.obj,4037,6853,0
PlantIndoors,m1031.obj,4625,8588,0
PlantIndoors,m1032.obj,2650,5264,0
PlantIndoors,m1033.obj,2371,4769,0
PlantIndoors,m1034.obj,3571,7059,0
PlantIndoors,m1035.obj,5612,10916,0
PlantIndoors,m1036.obj,2035,3976,0
PlantIndoors,m989.obj,2973,4002,0
PlantIndoors,m990.obj,4482,7770,0
PlantIndoors,m991.obj,4867,6370,0
PlantIndoors,m992.obj,3527,5952,0
PlantIndoors,m993.obj,3287,6458,0
PlantIndoors,m994.obj,3759,6336,0
PlantIndoors,m995.obj,7248,8448,0
PlantIndoors,m996.obj,3549,7388,0
PlantIndoors,m997.obj,4746,7707,0
PlantIndoors,m998.obj,4204,7654,0
PlantIndoors,m999.obj,2175,2970,0
PlantWildNonTree,m1052.obj,2151,2904,0
PlantWildNonTree,m961.obj,6513,9427,0
PlantWildNonTree,m962.obj,15136,19104,0
PlantWildNonTree,m963.obj,11548,15008,0
PlantWildNonTree,m964.obj,13950,18851,0
PlantWildNonTree,m965.obj,13868,22995,0
PlantWildNonTree,m966.obj,7920,5280,0
PlantWildNonTree,m967.obj,12982,16912,0
PlantWildNonTree,m968.obj,9018,11712,0
PlantWildNonTree,m971.obj,3447,3377,0
PlantWildNonTree,m972.obj,12522,14120,0
PlantWildNonTree,m973.obj,15489,24663,0
PlantWildNonTree,m974.obj,2126,3591,0
PlantWildNonTree,m975.obj,2404,4776,0
PlantWildNonTree,m976.obj,3683,6295,0
PlantWildNonTree,m977.obj,3149,6256,0
PlantWildNonTree,m978.obj,3411,3966,0
PlantWildNonTree,m979.obj,2397,2827,0
PlantWildNonTree,m980.obj,8937,16005,0
PlantWildNonTree,m981.obj,3738,7166,0
PlantWildNonTree,m982.obj,2534,5004,0
PlantWildNonTree,m983.obj,2119,3824,0
PlantWildNonTree,m984.obj,2360,3440,0
PlantWildNonTree,m985.obj,50833,88945,0
PlantWildNonTree,m986.obj,6656,13512,0
PlantWildNonTree,m987.obj,2342,3397,0
PlantWildNonTree,m988.obj,3093,6000,0
Quadruped,D00111.obj,2315,4574,0
Quadruped,D00150.obj,11963,23530,0
Quadruped,D00218.obj,3522,7040,0
Quadruped,D00226.obj,2903,5803,0
Quadruped,D00261.obj,2896,5788,0
Quadruped,D00326.obj,3051,6052,0
Quadruped,D00380.obj,5321,10496,0
Quadruped,D00409.obj,12515,24612,0
Quadruped,D00508.obj,10412,20746,0
Quadruped,D00509.obj,7312,14620,0
Quadruped,D00583.obj,19010,37418,0
Quadruped,D00663.obj,11748,20871,0
Quadruped,D00700.obj,7066,13992,0
Quadruped,D00757.obj,3023,6041,0
Quadruped,D00794.obj,7510,15018,0
Quadruped,D00795.obj,13081,21595,0
Quadruped,D00831.obj,3792,7525,0
Quadruped,D00841.obj,2100,4159,0
Quadruped,D00867.obj,6344,12676,0
Quadruped,D00934.obj,4141,8226,0
Quadruped,m100.obj,2098,4192,0
Quadruped,m101.obj,3617,7128,0
Quadruped,m102.obj,6368,12595,0
Quadruped,m103.obj,15752,31432,0
Quadruped,m104.obj,3077,6150,0
Quadruped,m105.obj,5347,10568,0
Quadruped,m106.obj,3010,6016,0
Quadruped,m107.obj,3051,6052,0
Quadruped,m108.obj,11105,22258,0
Quadruped,m109.obj,4014,7972,0
Quadruped,m110.obj,6413,12822,0
Quadruped,m111.obj,4287,8532,0
Quadruped,m112.obj,7691,15294,0
Quadruped,m273.obj,3564,7100,0
Quadruped,m274.obj,23984,47904,0
Quadruped,m275.obj,20586,41168,0
Quadruped,m276.obj,2309,4587,0
Quadruped,m277.obj,6198,12343,0
Quadruped,m278.obj,3969,7866,0
Quadruped,m279.obj,3073,6120,0
Quadruped,m280.obj,2894,5504,0
Quadruped,m281.obj,10119,20198,0
Quadruped,m282.obj,4930,9747,0
Quadruped,m86.obj,4947,9580,0
Quadruped,m87.obj,2451,4808,0
Quadruped,m88.obj,3598,7180,0
Quadruped,m89.obj,12515,25030,0
Quadruped,m90.obj,5427,10808,0
Quadruped,m91.obj,3991,7921,0
Quadruped,m92.obj,4298,8540,0
Quadruped,m93.obj,3319,6546,0
Quadruped,m94.obj,3332,6328,0
Quadruped,m95.obj,3039,6074,0
Quadruped,m96.obj,5169,10061,0
Quadruped,m97.obj,3601,7083,0
Quadruped,m98.obj,4195,8236,0
Quadruped,m99.obj,4653,9291,0
RectangleTable,D00134.obj,3891,7840,0
RectangleTable,D00187.obj,2136,3688,0
RectangleTable,D00188.obj,4996,9952,0
RectangleTable,D00230.obj,3713,6676,0
RectangleTable,D00243.obj,2780,5539,0
RectangleTable,D00295.obj,4004,7988,0
RectangleTable,D00302.obj,4638,9288,0
RectangleTable,D00317.obj,2229,4242,0
RectangleTable,D00418.obj,2003,6267,0
RectangleTable,D00421.obj,5123,10222,0
RectangleTable,D00505.obj,3080,6116,0
RectangleTable,D00523.obj,12460,25140,0
RectangleTable,D00530.obj,3316,6668,0
RectangleTable,D00571.obj,2106,4119,0
RectangleTable,D00603.obj,7120,13672,0
RectangleTable,D00678.obj,2067,4014,0
RectangleTable,D00714.obj,2234,4404,0
RectangleTable,D00766.obj,2973,8352,0
RectangleTable,D00944.obj,5053,10070,0
RectangleTable,D00954.obj,2119,4051,0
RectangleTable,m763.obj,3046,5571,0
RectangleTable,m764.obj,5190,10036,0
RectangleTable,m765.obj,3119,5714,0
RectangleTable,m870.obj,4870,9736,0
RectangleTable,m871.obj,4215,9470,0
RectangleTable,m872.obj,2229,4413,0
RectangleTable,m873.obj,2917,5648,0
RectangleTable,m874.obj,2612,4784,0
RectangleTable,m875.obj,3895,7054,0
RectangleTable,m876.obj,6643,12770,0
RectangleTable,m877.obj,2651,5274,0
RectangleTable,m878.obj,2657,5176,0
RectangleTable,m879.obj,2006,4112,0
RectangleTable,m881.obj,5519,10824,0
RectangleTable,m882.obj,4624,9124,0
RectangleTable,m883.obj,3294,6568,0
RectangleTable,m886.obj,3181,8192,0
RectangleTable,m887.obj,2471,4878,0
RectangleTable,m888.obj,4037,8062,0
RectangleTable,m889.obj,3862,7720,0
RectangleTable,m890.obj,5666,11286,0
RectangleTable,m891.obj,3343,6666,0
RectangleTable,m892.obj,2072,3804,0
RectangleTable,m893.obj,4887,9698,0
RectangleTable,m894.obj,2636,4940,0
RectangleTable,m895.obj,2182,4096,0
RectangleTable,m896.obj,2280,4080,0
RectangleTable,m897.obj,4238,8100,0
RectangleTable,m898.obj,2355,4482,0
RectangleTable,m901.obj,4760,9500,0
RectangleTable,m902.obj,3445,6866,0
RectangleTable,m904.obj,2172,3952,0
RectangleTable,m905.obj,2919,5572,0
RectangleTable,m906.obj,2676,5308,0
RectangleTable,m907.obj,4151,7802,0
RectangleTable,m908.obj,2355,4482,0
RectangleTable,m910.obj,2267,5827,0
RectangleTable,m912.obj,2350,4688,0
RectangleTable,m913.obj,2496,4972,0
RectangleTable,m914.obj,2714,5232,0
RectangleTable,m915.obj,2564,5108,0
RectangleTable,m917.obj,2689,5358,0
RectangleTable,m919.obj,2435,4852,0
RectangleTable,m920.obj,2256,4131,0
Rocket,D00015.obj,2225,4430,0
Rocket,D00343.obj,3410,6722,0
Rocket,D00346.obj,2501,4890,0
Rocket,D00354.obj,3242,6348,0
Rocket,D00426.obj,2991,5846,0
Rocket,D00428.obj,3978,7944,0
Rocket,D00433.obj,5673,11310,0
Rocket,D00437.obj,2681,5144,0
Rocket,D00472.obj,2955,5826,0
Rocket,D00485.obj,2060,4064,0
Rocket,D00528.obj,2249,4482,0
Rocket,D00564.obj,12987,24466,0
Rocket,D00585.obj,2630,5236,0
Rocket,D00614.obj,3527,6590,0
Rocket,D00697.obj,2490,4976,0
Rocket,D00719.obj,6491,12970,0
Rocket,D00764.obj,2733,5430,0
Rocket,D00851.obj,3954,7896,0
Rocket,D00942.obj,3973,7942,0
Rocket,D00975.obj,7791,15346,0
RoundTable,D00083.obj,2962,5852,0
RoundTable,D00094.obj,12412,24720,0
RoundTable,D00107.obj,2438,4168,0
RoundTable,D00194.obj,2180,3906,0
RoundTable,D00344.obj,4616,9196,0
RoundTable,D00401.obj,3277,5877,0
RoundTable,D00407.obj,3327,6152,0
RoundTable,D00492.obj,13002,25984,0
RoundTable,D00501.obj,3875,7730,0
RoundTable,D00503.obj,2540,4984,0
RoundTable,D00524.obj,2635,5250,0
RoundTable,D00581.obj,2056,4073,0
RoundTable,D00646.obj,3970,7618,0
RoundTable,D00649.obj,2136,4256,0
RoundTable,D00702.obj,6647,13237,0
RoundTable,D00756.obj,3558,7112,0
RoundTable,D00827.obj,4880,9732,0
RoundTable,D00866.obj,5011,10037,0
RoundTable,D00909.obj,2981,5922,0
RoundTable,D00948.obj,5091,10166,0
RoundTable,m921.obj,3897,7472,0
RoundTable,m922.obj,2570,5120,0
RoundTable,m923.obj,2016,3996,0
RoundTable,m924.obj,3536,6570,0
RoundTable,m925.obj,3658,6796,0
RoundTable,m926.obj,3893,7246,0
RoundTable,m927.obj,2360,4684,0
RoundTable,m928.obj,3116,5786,0
RoundTable,m929.obj,2328,4154,0
RoundTable,m930.obj,4600,9176,0
RoundTable,m931.obj,2570,5120,0
RoundTable,m932.obj,10821,20594,0
RoundTable,m933.obj,6353,12696,0
RoundTable,m934.obj,4893,9766,0
RoundTable,m935.obj,5655,11236,0
RoundTable,m937.obj,4428,8852,0
RoundTable,m938.obj,4586,9145,0
Shelf,D00057.obj,3682,6900,0
Shelf,D00074.obj,3820,7424,0
Shelf,D00129.obj,2464,4768,0
Shelf,D00171.obj,3549,7150,0
Shelf,D00198.obj,4093,8046,0
Shelf,D00242.obj,2298,4462,0
Shelf,D00337.obj,2405,4872,0
Shelf,D00352.obj,5141,10278,0
Shelf,D00468.obj,2038,4088,0
Shelf,D00592.obj,6716,13396,0
Shelf,D00631.obj,5444,10712,0
Shelf,D00691.obj,4684,5004,0
Shelf,D00725.obj,4107,8126,0
Shelf,D00772.obj,4852,9632,0
Shelf,D00781.obj,3330,6260,0
Shelf,D00818.obj,2981,5924,0
Shelf,D00881.obj,3481,7006,0
Shelf,D00887.obj,4347,8642,0
Shelf,D00917.obj,2084,4162,0
Shelf,D00956.obj,3697,7300,0
Shelf,m844.obj,4680,9284,0
Shelf,m845.obj,6502,12876,0
Shelf,m846.obj,2099,4090,0
Shelf,m847.obj,4443,8836,0
Shelf,m849.obj,3723,7374,0
Shelf,m850.obj,4225,8382,0
Shelf,m851.obj,2708,5470,0
Shelf,m852.obj,4967,10290,0
Shelf,m853.obj,4499,9390,0
Shelf,m854.obj,4094,8524,0
Shelf,m855.obj,5709,10740,0
Shelf,m856.obj,6601,13170,0
Shelf,m857.obj,3659,7262,0
Shelf,m858.obj,3978,7168,0
Shelf,m859.obj,2556,4716,0
Shelf,m860.obj,6016,12004,0
Shelf,m861.obj,4559,9064,0
Shelf,m862.obj,5236,10384,0
Shelf,m863.obj,3367,6288,0
Shelf,m864.obj,3537,6586,0
Shelf,m865.obj,3280,6157,0
Shelf,m866.obj,3088,5803,0
Shelf,m868.obj,3114,6192,0
Ship,D00027.obj,4202,4887,0
Ship,D00042.obj,2166,3816,0
Ship,D00099.obj,3202,6404,0
Ship,D00175.obj,13624,26792,0
Ship,D00247.obj,6122,10530,0
Ship,D00258.obj,6892,10731,0
Ship,D00292.obj,4205,4887,0
Ship,D00429.obj,18170,35823,0
Ship,D00467.obj,3769,5504,0
Ship,D00539.obj,21037,41873,0
Ship,D00543.obj,7537,14375,0
Ship,D00647.obj,3124,6204,0
Ship,D00771.obj,33376,65300,0
Ship,D00791.obj,4200,4887,0
Ship,D00809.obj,40714,80272,0
Ship,D00837.obj,6122,10530,0
Ship,D00896.obj,4991,9542,0
Ship,D00907.obj,9227,18257,0
Ship,D00935.obj,2915,5782,0
Ship,D00949.obj,3894,7516,0
Ship,m1427.obj,3038,5375,0
Ship,m1428.obj,3578,6318,0
Ship,m1429.obj,2560,4404,0
Ship,m1430.obj,2857,4934,0
Ship,m1431.obj,3085,5542,0
Ship,m1432.obj,2136,3818,0
Ship,m1433.obj,3601,6217,0
Ship,m1434.obj,2658,5181,0
Ship,m1435.obj,4200,4887,0
Ship,m1436.obj,3100,6130,0
Ship,m1437.obj,2411,4245,0
Ship,m1438.obj,2934,5590,0
Ship,m1439.obj,3026,6024,0
Ship,m1440.obj,4230,5977,0
Ship,m1441.obj,3134,4114,0
Ship,m1442.obj,6859,12554,0
Ship,m1444.obj,6251,11722,0
Ship,m1446.obj,6119,10530,0
Ship,m1447.obj,3189,6000,0
Ship,m1448.obj,5391,10637,0
Ship,m1449.obj,2608,5216,0
Ship,m1450.obj,2524,4920,0
Ship,m1451.obj,2185,4295,0
Ship,m1452.obj,3625,7018,0
Ship,m1453.obj,7994,15870,0
Ship,m1454.obj,2293,4534,0
Ship,m1455.obj,2669,5286,0
Ship,m1456.obj,4606,9148,0
Ship,m1457.obj,2333,4485,0
Ship,m1458.obj,2430,4698,0
Ship,m1459.obj,3600,6904,0
Ship,m1460.obj,4892,9510,0
Ship,m1461.obj,12526,23024,0
Ship,m1462.obj,4916,9500,0
Ship,m1463.obj,3338,6654,0
Ship,m1464.obj,2873,5534,0
Ship,m1465.obj,6923,10583,0
Ship,m1466.obj,9703,18939,0
Ship,m1467.obj,2828,5584,0
Ship,m1468.obj,2889,5454,0
Ship,m1469.obj,2885,5531,0
Ship,m1470.obj,3336,6637,0
Ship,m1471.obj,2511,3552,0
Sign,m1670.obj,2841,4906,0
Sign,m1671.obj,2119,3688,0
Sign,m1672.obj,4274,8316,0
Sign,m1673.obj,3781,7157,0
Sign,m1674.obj,2435,4820,0
Sign,m1675.obj,2861,5430,0
Sign,m1676.obj,4031,8034,0
Sign,m1678.obj,2416,4601,0
Sign,m1679.obj,3389,6686,0
Sign,m1680.obj,3697,7382,0
Sign,m1681.obj,6540,13032,0
